TenantId,Selector,Property,CleanProperty,Value,CssUrl,IsS500
afbe7b39-dd25-4e28-9e0e-60ba402ce321,.ext-title,margin,margin,,,No
afbe7b39-dd25-4e28-9e0e-60ba402ce321,.ext-subtitle,margin-bottom,margin-bottom,,,No
afbe7b39-dd25-4e28-9e0e-60ba402ce321,.ext-header-description,margin-bottom,margin-bottom,,,No
afbe7b39-dd25-4e28-9e0e-60ba402ce321,.ext-error,margin-bottom,margin-bottom,,,No
6e5d9f7d-9939-4183-9642-eda5cc2c4e00,body,margin,margin,,,No
8ba94e67-6488-455d-973c-9f7742319ae1,"#container, .loginForm, .loginFormContainer","margin""",margin,,,No
9d25eeb0-a5ac-4c5a-90d1-4565fb6adb44,.ext-banner-logo,margin-left,margin-left,,,No
9d25eeb0-a5ac-4c5a-90d1-4565fb6adb44,.ext-banner-logo,margin-right,margin-right,,,No
9ef5b184-d371-462a-bc75-5024ce8baff7,".sign-in-box, .lightbox, .login-box",margin,margin,,,No
9ef5b184-d371-462a-bc75-5024ce8baff7,".banner .title, .login-header h1, .app-name",margin-bottom,margin-bottom,,,No
9ef5b184-d371-462a-bc75-5024ce8baff7,".banner .title::after, .login-header h1::after",opacity,opacity,,,No
9ef5b184-d371-462a-bc75-5024ce8baff7,".banner .title::after, .login-header h1::after",margin-top,margin-top,,,No
9ef5b184-d371-462a-bc75-5024ce8baff7,".banner .logo, .company-logo, .app-logo",margin,margin,,,No
9ef5b184-d371-462a-bc75-5024ce8baff7,".btn-primary:hover, .button-primary:hover, input[type='submit']:hover",transform,transform,,,No
9ef5b184-d371-462a-bc75-5024ce8baff7,".form-group label, .form-label",margin-bottom,margin-bottom,,,No
9ef5b184-d371-462a-bc75-5024ce8baff7,".footer, .sign-in-footer",margin-top,margin-top,,,No
9ef5b184-d371-462a-bc75-5024ce8baff7,.footer::before,opacity,opacity,,,No
9ef5b184-d371-462a-bc75-5024ce8baff7,.footer::before,margin-bottom,margin-bottom,,,No
9ef5b184-d371-462a-bc75-5024ce8baff7,from,opacity,opacity,,,No
9ef5b184-d371-462a-bc75-5024ce8baff7,from,transform,transform,,,No
9ef5b184-d371-462a-bc75-5024ce8baff7,to,opacity,opacity,,,No
9ef5b184-d371-462a-bc75-5024ce8baff7,to,transform,transform,,,No
9ef5b184-d371-462a-bc75-5024ce8baff7,.sign-in-box::before,position,position,,,No
9ef5b184-d371-462a-bc75-5024ce8baff7,.sign-in-box::before,top,top,,,No
9ef5b184-d371-462a-bc75-5024ce8baff7,.sign-in-box::before,left,left,,,No
9ef5b184-d371-462a-bc75-5024ce8baff7,.sign-in-box::before,"right""",right,,,No
88221aa6-22eb-4290-a56c-a9548afba460,.ext-banner-logo,margin-left,margin-left,,,No
88221aa6-22eb-4290-a56c-a9548afba460,.ext-banner-logo,margin-right,margin-right,,,No
0d07578d-1765-43e5-8120-0167706bc157,.ext-input.ext-text-box.ext-has-error::after,margin-top,margin-top,,,No
0d07578d-1765-43e5-8120-0167706bc157,".ext-promoted-fed-cred-box, .ext-promoted-fed-cred-box button, .ext-promoted-fed-cred-box div, .ext-promoted-fed-cred-box span",z-index,z-index,,,No
0d07578d-1765-43e5-8120-0167706bc157,".ext-promoted-fed-cred-box, .ext-promoted-fed-cred-box button, .ext-promoted-fed-cred-box div, .ext-promoted-fed-cred-box span","position""",position,,,No
3e8dcfc9-0ca1-4f5a-bb29-10c93e84785e,.ext-sign-in-box,opacity,opacity,,,No
b24c73ca-9cf0-4319-a4ec-f345e7e47b0d,import url('https: body,margin,margin,,,No
b24c73ca-9cf0-4319-a4ec-f345e7e47b0d,.ext-sign-in-box,margin,margin,,,No
b24c73ca-9cf0-4319-a4ec-f345e7e47b0d,.ext-title,margin-bottom,margin-bottom,,,No
b24c73ca-9cf0-4319-a4ec-f345e7e47b0d,.ext-button.ext-primary:active,transform,transform,,,No
b24c73ca-9cf0-4319-a4ec-f345e7e47b0d,.ext-promoted-fed-cred-box,margin,margin,,,No
55e465ce-adab-4ffe-b681-9d327b4665c1,.ext-input.ext-text-box:focus,transform,transform,,,No
4f961307-2f61-4df7-9f3e-2ed31a0521a5,.ext-button.ext-primary,opacity,opacity,,,No
4f961307-2f61-4df7-9f3e-2ed31a0521a5,.ext-button.ext-primary:hover,opacity,opacity,,,No
4f961307-2f61-4df7-9f3e-2ed31a0521a5,.ext-button.ext-primary:focus,opacity,opacity,,,No
8797fa3f-ba90-4187-97fb-6ab892ea9035,.ext-banner-logo,margin-left,margin-left,,,No
8797fa3f-ba90-4187-97fb-6ab892ea9035,.ext-banner-logo,margin-right,margin-right,,,No
e09b993c-9a63-485e-a5f9-b1b78dc70022,.ext-banner-logo,margin-left,margin-left,,,No
e09b993c-9a63-485e-a5f9-b1b78dc70022,.ext-banner-logo,margin-right,margin-right,,,No
d5f375ec-6c31-4722-8c12-5a7836433db9,body,margin,margin,,,No
d5f375ec-6c31-4722-8c12-5a7836433db9,.login-form h2,margin-bottom,margin-bottom,,,No
d5f375ec-6c31-4722-8c12-5a7836433db9,".login-form input[type='text'], .login-form input[type='password']",margin,margin,,,No
d5f375ec-6c31-4722-8c12-5a7836433db9,.error-message,"margin-top""",margin-top,,,No
b1b04171-22e1-48ac-8269-24f8a4cac7ff,.ext-sign-in-box,margin-bottom,margin-bottom,,,No
b1b04171-22e1-48ac-8269-24f8a4cac7ff,.ext-sign-in-box.has-popup,margin-bottom,margin-bottom,,,No
b1b04171-22e1-48ac-8269-24f8a4cac7ff,.ext-banner-logo,margin,margin,,,No
b1b04171-22e1-48ac-8269-24f8a4cac7ff,".ext-button.ext-primary:hover, .ext-button.ext-primary:focus",filter,filter,,,No
b1b04171-22e1-48ac-8269-24f8a4cac7ff,".ext-button.ext-secondary:hover, .ext-button.ext-secondary:focus","filter""",filter,,,No
c44f6108-9287-4741-a8a6-5de345699eae,"#legalTextRow, .legalText, .termsText","opacity""",opacity,,,No
1fb9c6fa-7d34-4ddb-afed-7bcfd704dd3c,.ext-banner-logo,margin,margin,,,No
974cf347-2340-44f5-ac02-832a24418d36,.ext-banner-logo,margin-left,margin-left,,,No
974cf347-2340-44f5-ac02-832a24418d36,.ext-banner-logo,margin-right,margin-right,,,No
962486d6-dc3b-4a8f-a7e7-08e07728622c,import url('https: .ext-sign-in-box,position,position,,,No
962486d6-dc3b-4a8f-a7e7-08e07728622c,import url('https: .ext-sign-in-box,top,top,,,No
962486d6-dc3b-4a8f-a7e7-08e07728622c,import url('https: .ext-sign-in-box,right,right,,,No
962486d6-dc3b-4a8f-a7e7-08e07728622c,.ext-button.ext-primary,opacity,opacity,,,No
962486d6-dc3b-4a8f-a7e7-08e07728622c,.ext-button.ext-primary,margin-bottom,margin-bottom,,,No
962486d6-dc3b-4a8f-a7e7-08e07728622c,.ext-button.ext-secondary,opacity,opacity,,,No
962486d6-dc3b-4a8f-a7e7-08e07728622c,.ext-button.ext-secondary,margin-bottom,margin-bottom,,,No
962486d6-dc3b-4a8f-a7e7-08e07728622c,.ext-button-field-container,position,position,,,No
962486d6-dc3b-4a8f-a7e7-08e07728622c,.ext-button-field-container,bottom,bottom,,,No
962486d6-dc3b-4a8f-a7e7-08e07728622c,.ext-button-field-container,right,right,,,No
962486d6-dc3b-4a8f-a7e7-08e07728622c,.ext-input.ext-text-box,opacity,opacity,,,No
66152872-65ae-4762-8f05-e3954c98bbda,.ext-sign-in-box,margin-top,margin-top,,,No
8f644857-ab14-4461-876a-a8f466012f10,.ext-banner-logo,margin-top,margin-top,,,No
8f644857-ab14-4461-876a-a8f466012f10,.ext-banner-logo,margin-bottom,margin-bottom,,,No
8f644857-ab14-4461-876a-a8f466012f10,.ext-promoted-fed-cred-box,overflow,overflow,,,No
d658f746-d85d-47b7-889e-69c499e815cd,.ext-banner-logo,margin-left,margin-left,,,No
d658f746-d85d-47b7-889e-69c499e815cd,.ext-banner-logo,margin-right,margin-right,,,No
e1ecfc5c-675d-474e-befd-b376b36554a5,.ext-header-logo,left,left,,,No
e1ecfc5c-675d-474e-befd-b376b36554a5,.ext-header-logo,position,position,,,No
e1ecfc5c-675d-474e-befd-b376b36554a5,.ext-header-logo,top,top,,,No
422d6d48-218c-4a1b-8c72-0ed231ccdf09,body,margin,margin,,,No
422d6d48-218c-4a1b-8c72-0ed231ccdf09,.ext-banner-logo img,margin-bottom,margin-bottom,,,No
422d6d48-218c-4a1b-8c72-0ed231ccdf09,.ext-title,margin-bottom,margin-bottom,,,No
422d6d48-218c-4a1b-8c72-0ed231ccdf09,.ext-subtitle,margin-bottom,margin-bottom,,,No
422d6d48-218c-4a1b-8c72-0ed231ccdf09,.ext-header-description,margin-bottom,margin-bottom,,,No
422d6d48-218c-4a1b-8c72-0ed231ccdf09,.ext-error,margin-bottom,margin-bottom,,,No
422d6d48-218c-4a1b-8c72-0ed231ccdf09,.ext-input.ext-text-box,margin-bottom,margin-bottom,,,No
422d6d48-218c-4a1b-8c72-0ed231ccdf09,.ext-button-field-container,margin-top,margin-top,,,No
422d6d48-218c-4a1b-8c72-0ed231ccdf09,.ext-button-item,margin,margin,,,No
422d6d48-218c-4a1b-8c72-0ed231ccdf09,.ext-boilerplate-text,margin-top,margin-top,,,No
422d6d48-218c-4a1b-8c72-0ed231ccdf09,.ext-promoted-fed-cred-box,margin-top,margin-top,,,No
422d6d48-218c-4a1b-8c72-0ed231ccdf09,.ext-footer-content.ext-footer-item,margin,margin,,,No
6d971719-c0a5-42b3-80aa-c8c520836fe9,button:hover,transform,transform,,,No
91aa79b4-6bc7-46be-81ca-0a092bc17c5e,.ext-background-overlay,opacity,opacity,,,No
162ca26d-30cb-41e1-b813-268b5aedbaf7,#banner-logo,margin-left,margin-left,,,No
162ca26d-30cb-41e1-b813-268b5aedbaf7,#banner-logo,margin-right,margin-right,,,No
26157f24-4f7b-4e59-b615-c58b1679a0ab,.ext-logo,margin,margin,,,No
26157f24-4f7b-4e59-b615-c58b1679a0ab,.ext-sign-in-box,margin,margin,,,No
26157f24-4f7b-4e59-b615-c58b1679a0ab,.ext-error,margin-top,margin-top,,,No
26157f24-4f7b-4e59-b615-c58b1679a0ab,.ext-footer,margin-top,margin-top,,,No
26157f24-4f7b-4e59-b615-c58b1679a0ab,.ext-cloud-icon,margin-right,margin-right,,,No
26157f24-4f7b-4e59-b615-c58b1679a0ab,.ext-service-info,margin-top,margin-top,,,No
26157f24-4f7b-4e59-b615-c58b1679a0ab,.ext-info-panel,margin,margin,,,No
26157f24-4f7b-4e59-b615-c58b1679a0ab,".ext-button-primary, .ext-button-secondary","margin-bottom""",margin-bottom,,,No
efdf0c9a-0d58-4858-beb0-4e7f80805c2e,body::before,position,position,,,No
efdf0c9a-0d58-4858-beb0-4e7f80805c2e,body::before,pointer-events,pointer-events,,,No
efdf0c9a-0d58-4858-beb0-4e7f80805c2e,"#api .panel, #api .card, div[role='main'] .panel",margin,margin,,,No
efdf0c9a-0d58-4858-beb0-4e7f80805c2e,"#api h1, #api .heading, #api .title",margin,margin,,,No
efdf0c9a-0d58-4858-beb0-4e7f80805c2e,#api label,margin,margin,,,No
efdf0c9a-0d58-4858-beb0-4e7f80805c2e,"#api .button:active, button:active, input[type='submit']:active",transform,transform,,,No
efdf0c9a-0d58-4858-beb0-4e7f80805c2e,"#api .buttons, #api .button-group, #api .actions","margin-top""",margin-top,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,import url(https: body,margin,margin,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.body,position,position,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.body,top,top,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.body,left,left,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.body,right,right,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.body,bottom,bottom,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.body,z-index,z-index,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.grad,position,position,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.grad,top,top,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.grad,left,left,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.grad,right,right,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.grad,bottom,bottom,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.grad,z-index,z-index,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.grad,opacity,opacity,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.header,position,position,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.header,top,top,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.header,left,left,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.header,z-index,z-index,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.login,position,position,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.login,top,top,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.login,left,left,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.login,z-index,z-index,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.login input[type=password],margin-top,margin-top,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.login input[type=button],margin-top,margin-top,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.login input[type=button]:hover,opacity,opacity,,,No
6aded39d-3e5f-4f40-97d0-59b5a01b5c77,.login input[type=button]:active,opacity,opacity,,,No
8133a239-b8a3-47f8-8185-1d0402631710,*,margin,margin,,,No
8133a239-b8a3-47f8-8185-1d0402631710,#noScript,margin,margin,,,No
8133a239-b8a3-47f8-8185-1d0402631710,#branding,margin-right,margin-right,,,No
8133a239-b8a3-47f8-8185-1d0402631710,#branding,margin-left,margin-left,,,No
8133a239-b8a3-47f8-8185-1d0402631710,#contentWrapper,position,position,,,No
8133a239-b8a3-47f8-8185-1d0402631710,#contentWrapper,overflow,overflow,,,No
8133a239-b8a3-47f8-8185-1d0402631710,#contentWrapper,margin-left,margin-left,,,No
8133a239-b8a3-47f8-8185-1d0402631710,#contentWrapper,margin-right,margin-right,,,No
8133a239-b8a3-47f8-8185-1d0402631710,#content,margin,margin,,,No
8133a239-b8a3-47f8-8185-1d0402631710,#header,margin-bottom,margin-bottom,,,No
8133a239-b8a3-47f8-8185-1d0402631710,#header,overflow,overflow,,,No
8133a239-b8a3-47f8-8185-1d0402631710,#workArea,margin-bottom,margin-bottom,,,No
8133a239-b8a3-47f8-8185-1d0402631710,#footer,position,position,,,No
8133a239-b8a3-47f8-8185-1d0402631710,.indent,margin-left,margin-left,,,No
8133a239-b8a3-47f8-8185-1d0402631710,.actionLink,margin-bottom,margin-bottom,,,No
8133a239-b8a3-47f8-8185-1d0402631710,"h1,h2,h3,h4,h5,label",margin-bottom,margin-bottom,,,No
8133a239-b8a3-47f8-8185-1d0402631710,.submitMargin,margin-top,margin-top,,,No
8133a239-b8a3-47f8-8185-1d0402631710,.submitMargin,margin-bottom,margin-bottom,,,No
8133a239-b8a3-47f8-8185-1d0402631710,.topFieldMargin,margin-top,margin-top,,,No
8133a239-b8a3-47f8-8185-1d0402631710,.fieldMargin,margin-bottom,margin-bottom,,,No
8133a239-b8a3-47f8-8185-1d0402631710,.groupMargin,margin-bottom,margin-bottom,,,No
8133a239-b8a3-47f8-8185-1d0402631710,.sectionMargin,margin-bottom,margin-bottom,,,No
8133a239-b8a3-47f8-8185-1d0402631710,.smallTopSpacing,margin-top,margin-top,,,No
8133a239-b8a3-47f8-8185-1d0402631710,.mediumTopSpacing,margin-top,margin-top,,,No
8133a239-b8a3-47f8-8185-1d0402631710,.largeTopSpacing,margin-top,margin-top,,,No
8133a239-b8a3-47f8-8185-1d0402631710,.smallBottomSpacing,margin-bottom,margin-bottom,,,No
8133a239-b8a3-47f8-8185-1d0402631710,.mediumBottomSpacing,margin-bottom,margin-bottom,,,No
8133a239-b8a3-47f8-8185-1d0402631710,.largeBottomSpacing,margin-bottom,margin-bottom,,,No
8133a239-b8a3-47f8-8185-1d0402631710,input,margin-bottom,margin-bottom,,,No
8133a239-b8a3-47f8-8185-1d0402631710,"input[type='radio'], input[type='checkbox']",margin-bottom,margin-bottom,,,No
8133a239-b8a3-47f8-8185-1d0402631710,"span.submit, input[type='submit']",margin-bottom,margin-bottom,,,No
8133a239-b8a3-47f8-8185-1d0402631710,select,margin-bottom,margin-bottom,,,No
8133a239-b8a3-47f8-8185-1d0402631710,select,overflow,overflow,,,No
8133a239-b8a3-47f8-8185-1d0402631710,.idp,overflow,overflow,,,No
8133a239-b8a3-47f8-8185-1d0402631710,#contentWrapper,margin,margin,,,No
8133a239-b8a3-47f8-8185-1d0402631710,"#content, #footer, #header",margin-left,margin-left,,,No
8133a239-b8a3-47f8-8185-1d0402631710,"#content, #footer, #header",margin-right,margin-right,,,No
8133a239-b8a3-47f8-8185-1d0402631710,"#content, #footer",margin-right,margin-right,,,No
8133a239-b8a3-47f8-8185-1d0402631710,"#content, #footer",margin-left,margin-left,,,No
8133a239-b8a3-47f8-8185-1d0402631710,.fullWidth,margin-left,margin-left,,,No
8133a239-b8a3-47f8-8185-1d0402631710,.fullWidth,margin-right,margin-right,,,No
8133a239-b8a3-47f8-8185-1d0402631710,.labelPadding,"margin-right""",margin-right,,,No
33617271-36d4-4c84-ac1e-52ba59ee3800,body,margin,margin,,,No
33617271-36d4-4c84-ac1e-52ba59ee3800,.ext-background-image,position,position,,,No
33617271-36d4-4c84-ac1e-52ba59ee3800,.ext-background-image,top,top,,,No
33617271-36d4-4c84-ac1e-52ba59ee3800,.ext-background-image,left,left,,,No
33617271-36d4-4c84-ac1e-52ba59ee3800,.ext-background-image,z-index,z-index,,,No
33617271-36d4-4c84-ac1e-52ba59ee3800,.ext-background-overlay,position,position,,,No
33617271-36d4-4c84-ac1e-52ba59ee3800,.ext-background-overlay,top,top,,,No
33617271-36d4-4c84-ac1e-52ba59ee3800,.ext-background-overlay,left,left,,,No
33617271-36d4-4c84-ac1e-52ba59ee3800,.ext-background-overlay,z-index,z-index,,,No
33617271-36d4-4c84-ac1e-52ba59ee3800,.ext-banner-logo,margin,margin,,,No
33617271-36d4-4c84-ac1e-52ba59ee3800,.ext-title,margin-bottom,margin-bottom,,,No
33617271-36d4-4c84-ac1e-52ba59ee3800,.ext-input.ext-text-box,margin-bottom,margin-bottom,,,No
33617271-36d4-4c84-ac1e-52ba59ee3800,.ext-password-reset-links-container,margin-top,margin-top,,,No
33617271-36d4-4c84-ac1e-52ba59ee3800,.ext-footer,position,position,,,No
33617271-36d4-4c84-ac1e-52ba59ee3800,.ext-footer,bottom,bottom,,,No
33617271-36d4-4c84-ac1e-52ba59ee3800,.ext-footer,left,left,,,No
33617271-36d4-4c84-ac1e-52ba59ee3800,.ext-footer,right,right,,,No
33617271-36d4-4c84-ac1e-52ba59ee3800,.ext-footer-links a,margin,margin,,,No
99346663-9470-4ec3-bf11-bd5ec1848942,.ext-banner-logo,margin-left,margin-left,,,No
99346663-9470-4ec3-bf11-bd5ec1848942,.ext-banner-logo,margin-right,margin-right,,,No
99346663-9470-4ec3-bf11-bd5ec1848942,.ext-banner-logo,margin-bottom,margin-bottom,,,No
c415adc2-5c9d-4749-b1c9-6a6b0ad08b97,"body.bpg-signin h1, body.bpg-signin h2, body.bpg-signin .page-header, body.bpg-signin .section-title",margin,margin,,,No
c415adc2-5c9d-4749-b1c9-6a6b0ad08b97,"body.bpg-signin p, body.bpg-signin .lead, body.bpg-signin .page-copy",margin-bottom,margin-bottom,,,No
c415adc2-5c9d-4749-b1c9-6a6b0ad08b97,"body.bpg-signin .btn:hover, body.bpg-signin button:hover, body.bpg-signin a.btn:hover",transform,transform,,,No
c415adc2-5c9d-4749-b1c9-6a6b0ad08b97,"body.bpg-signin .btn:active, body.bpg-signin button:active, body.bpg-signin a.btn:active",transform,transform,,,No
c415adc2-5c9d-4749-b1c9-6a6b0ad08b97,"body.bpg-signin li a[href], body.bpg-signin li button",margin,margin,,,No
c415adc2-5c9d-4749-b1c9-6a6b0ad08b97,"body.bpg-signin .aux-links, body.bpg-signin .actions, body.bpg-signin .account-actions",margin-top,margin-top,,,No
c415adc2-5c9d-4749-b1c9-6a6b0ad08b97,body.bpg-signin .bpg-logo,margin,margin,,,No
c415adc2-5c9d-4749-b1c9-6a6b0ad08b97,body.bpg-signin .bpg-logo,"filter""",filter,,,No
127fbde8-b6e8-4e51-89ca-39b36db0ead3,.ext-sign-in-box,opacity,opacity,,,No
5691a5f3-ee76-4285-8e33-3b3dc756bd31,.ext-sign-in-box,margin-bottom,margin-bottom,,,No
5691a5f3-ee76-4285-8e33-3b3dc756bd31,.ext-boilerplate-text,margin,margin,,,No
370244c9-ad2a-4180-b6d9-9560f95f48c6,body::before,position,position,,,No
370244c9-ad2a-4180-b6d9-9560f95f48c6,body::before,top,top,,,No
370244c9-ad2a-4180-b6d9-9560f95f48c6,body::before,left,left,,,No
370244c9-ad2a-4180-b6d9-9560f95f48c6,body::before,z-index,z-index,,,No
a7092a6a-d41e-4805-af8f-46071987c010,.ext-middle,margin-bottom,margin-bottom,,,No
a7092a6a-d41e-4805-af8f-46071987c010,.ext-middle,margin-top,margin-top,,,No
a7092a6a-d41e-4805-af8f-46071987c010,.ext-title,margin-bottom,margin-bottom,,,No
a7092a6a-d41e-4805-af8f-46071987c010,.ext-header-description,margin-bottom,margin-bottom,,,No
a7092a6a-d41e-4805-af8f-46071987c010,.ext-password-reset-links-container,margin-bottom,margin-bottom,,,No
a7092a6a-d41e-4805-af8f-46071987c010,.ext-button-item,margin-right,margin-right,,,No
4adbd4b8-37a9-4118-9d25-c939d3dd5b4a,"a#signup, a[id='signup'], [id='signup']",pointer-events,pointer-events,,,No
4adbd4b8-37a9-4118-9d25-c939d3dd5b4a,"a#signup, a[id='signup'], [id='signup']",overflow,overflow,,,No
4adbd4b8-37a9-4118-9d25-c939d3dd5b4a,"a#signup, a[id='signup'], [id='signup']",opacity,opacity,,,No
4adbd4b8-37a9-4118-9d25-c939d3dd5b4a,"a#signup, a[id='signup'], [id='signup']",position,position,,,No
4adbd4b8-37a9-4118-9d25-c939d3dd5b4a,"a#signup, a[id='signup'], [id='signup']",left,left,,,No
4adbd4b8-37a9-4118-9d25-c939d3dd5b4a,"a#signup, a[id='signup'], [id='signup']","top""",top,,,No
9c1585fe-8240-40cf-b07f-c2d366276c4a,.ext-banner-logo,margin-left,margin-left,,,No
9c1585fe-8240-40cf-b07f-c2d366276c4a,.ext-banner-logo,margin-right,margin-right,,,No
606de71d-ab8a-4d5c-8424-ceb54826f274,.ext-banner-logo,margin,margin,,,No
d1d5679f-b251-4614-8897-3a994d6ddea6,.ext-banner-logo,margin-left,margin-left,,,No
d1d5679f-b251-4614-8897-3a994d6ddea6,.ext-banner-logo,margin-right,margin-right,,,No
351547bd-6467-4ab7-850e-cdc6bff76560,div.page-header h4,margin,margin,,,No
8dca8c59-1aa4-40d5-85b9-761d8712286b,.ext-footer-content.ext-footer-item,margin-top,margin-top,,,No
8dca8c59-1aa4-40d5-85b9-761d8712286b,.ext-footer-content.ext-footer-item,margin-right,margin-right,,,No
8dca8c59-1aa4-40d5-85b9-761d8712286b,.ext-footer-content.ext-footer-item,margin-left,margin-left,,,No
8dca8c59-1aa4-40d5-85b9-761d8712286b,.ext-footer-content.ext-footer-item,margin-bottom,margin-bottom,,,No
8dca8c59-1aa4-40d5-85b9-761d8712286b,.ext-footer-content.ext-footer-item,margin-top,margin-top,,,No
8dca8c59-1aa4-40d5-85b9-761d8712286b,.ext-footer-content.ext-footer-item,margin-right,margin-right,,,No
8dca8c59-1aa4-40d5-85b9-761d8712286b,.ext-footer-content.ext-footer-item,margin-left,margin-left,,,No
8dca8c59-1aa4-40d5-85b9-761d8712286b,.ext-footer-content.ext-footer-item,margin-bottom,margin-bottom,,,No
09df4ab6-a502-40b0-8fb8-61ea5ba2cfb2,input[type=radio],left,left,,,No
09df4ab6-a502-40b0-8fb8-61ea5ba2cfb2,input[type=radio],position,position,,,No
09df4ab6-a502-40b0-8fb8-61ea5ba2cfb2,label,margin-bottom,margin-bottom,,,No
09df4ab6-a502-40b0-8fb8-61ea5ba2cfb2,.divider,margin,margin,,,No
09df4ab6-a502-40b0-8fb8-61ea5ba2cfb2,.dropdown .dropdown-menu .dropdown-item,margin-left,margin-left,,,No
09df4ab6-a502-40b0-8fb8-61ea5ba2cfb2,.dropdown-content,margin,margin,,,No
09df4ab6-a502-40b0-8fb8-61ea5ba2cfb2,.dropdown-content,opacity,opacity,,,No
09df4ab6-a502-40b0-8fb8-61ea5ba2cfb2,.dropdown-content,position,position,,,No
09df4ab6-a502-40b0-8fb8-61ea5ba2cfb2,.dropdown-content,z-index,z-index,,,No
09df4ab6-a502-40b0-8fb8-61ea5ba2cfb2,.select-wrapper,position,position,,,No
